Id,Sentence
8707,"아니, 내 생각을 쓰고 있는 중인데 왜 이렇게 아무것도 못해?아~"
8708,근데 러닝타임은 짧네.
8709,내 눈이 썩어간다~~
8710,이럴 줄 알았어... 망했어그러니까 신세계가 아니라고 했잖아...
8711,한 점도 아쉬운 쓰레기 같은 영화
8712,이건 너무..절대 보지 말아주세요
8713,재밌었는데 왜 리뷰에서 인종차별 얘기밖에 없어?
8714,"사랑에 있어 전혀 개연성도 없고, 아버지를 이해하는 데 충분한 계기도 없으며, 주위의 말만으로 모든 것이 바뀌는 말도 안 되는 영화."
8715,최고의 액션 액션의 정석
8716,가볍지 않은 30대 이야기를 쓰는 여자라면 꼭 봐야 할 영화
8717,바다라는 넓은 아름다운 세계
8718,끔찍해.우리 사회에서 이런저런 혜택은 다 받고 있는 다문화가정이 피해자 코스프레를 하고 온갖 불이익을 받으며 처량하게 사는 것처럼 묘사해 놓고 동정을 억지로 요구하는 나쁜 영화다.
8719,너무나 가슴이 아프고 안타까운 사랑이야기
8720,일베 방송 sBS 더럽습니다. ピュ라
8721,가장 기억에 남는 손꼽히는 영화 중 하나입니다.몇 번을 봤는지 모를 정도로.. 사랑에 관한 여운이 강하게 남아있습니다.러시아의 배경도 매우 아름답습니다.
8722,이것이 영화인가... 진짜 내용이 왜이렇게 단순하겠지... 좀 액션이다
8723,김민준 별다 %% 얼굴 큰 것보다 연기 안넘어
8724,이런 평온함 속에 감동적... 너무 좋아요
8725,어설픈 깡패 놀이일 뿐
8726,"무섭다, 슬프다"
8727,평점 0점은 없어
8728,"극중 약사로 출연한 한인수, 오미희 씨가 우리 약국에서 이걸 촬영하고 어머니 손을 잡고 사인받으러 갔던 기억이."
8729,오 평점 더 낮추자.현재 3.76
8730,마초 카리스마와 백발백중의 눈빛으로 BB총급 시나리오를 선택.
8731,노력은 굉장해.역대 레이싱 영화 중 속도감 떨어지고 박력 떨어지는 영화였던 것 같아
8732,코미디도 아니고 액션도 아니고 그냥 봤다.
8733,이민기는 정말 작품복이 없구나
8734,감동을 주는 드라마 이런 드라마가 또 나올까
8735,솔직히 말해서 별로 재미없고 심심해서...1편을 진짜 잘 한다는 생각이 들 정도..보는 시간이 아깝고 두렵지도 않고 ..
8736,'삼발'밖에 기억하지 못하는 영화
8737,"야, 압정이 떨어져 있다"
8738,생각보다 너무 재밌고 감동적이었다.
8739,벡터맨 같은 어린이 프로그램도 퀄리티가 이보다는 좋았다.
8740,김선영의 애切ない한 작품 선택 실수
8741,주걸륜의 연기는 서먹서먹하다.www.
8742,이런 명작을 극장에서 보여준 이 시대에 감사한다......
8743,10점이 5개 연속이라는 게 머나? 아루바다
8744,진짜 구타를 유발하는 영화
8745,어디서부터 손을 봐야 하나
8746,요즘 스릴러는 이런 맛이 없다
8747,감동의 명작을 소장하고 있습니다.
8748,김기덕이 될 수 없어 슬픈 동물이여...가장 최소한의 공감을 얻지 못한다면 그것은 영화가 아니라 일기장에 불과하다.
8749,"걸그룹 출신으로 처음은 있지만, 예전에 한 단어의 영화에 나왔었지... 뭘 믿고 처음이라는 거야."
8750,어이없이 완성되는 고분 분투.
8751,r가 불쌍해서 10점...
8752,고동준이 연기를 잘 못하는가? 윤성일 좀 그만해볼까?이 드라마 잠깐 짜증나~!!
8753,기대 안 했는데 너무 재밌어요. 주인공들의 연기도 따뜻하고 비주얼은 더 굿스토리와 연출 방식도 훌륭합니다.
8754,오히려 에로영화 보는게 더 재밌을 것 같아.
8755,케노잼이었던 건 솔직히 처음부터 끝.
8756,드라마 평점은 처음이다. 10점 드릴게요. 정말로 좋은 드라마네요.
8757,소름끼칠 정도의 완벽한 이야기와 벤 위쇼가 연기한 최고의 영화
8758,야한 영화가 아닌 내내 빠져 봄.
8759,옛친구가 보고싶게 만드는 영화.. 이 영화가 말하고 싶은 건 외계인이나 액션이 아닌데. 1점 주시는 분들이 실망스럽네요.
8760,모냐 정말..아쉬운 내시간 돌려줘.....
8761,여러분 속지 마세요. 평점 높은 거 아르바이트 썼어요
8762,마동석 아까운 영화.
8763,타깃 연령대를 너무 낮춘 느낌
8764,공각기동대 극장판 최고봉!
8765,너무 뻔해.결말도 몰입도 처음에는 엄마 같았는데 결국 엄마고...
8766,오래전 영화인데 지금 개봉한 영화처럼 재밌고 스릴있게 보고 대사까지 외웠어.추천!
8767,일본에 그만큼 멋진 한국작품이었다면!!! 정말 감적이었다.
8768,별 기대없이 보았지만 여운이 남는 영화다
8769,최강의 유치함으로 버틸 수 있다면 그럭저럭 볼 만하다. ㅋ
8770,이렇게 지루하게 하는 것도 참 재미있는 일이야.
8771,이거 재밌다는 인간들 도대체? 오랜만에 쓰레기 드라마
8772,어렸을때 정말 재밌게 본 영화중 하나야.
8773,..무한도전.. 너무 좋아서 토요일만 기다리며 보고싶은데.. 방송에서 멤버들이 가끔 무한도전의 끝? 그런 말을 할 때마다 정말 슬픕니다.. 부디 정말 무한도전.. 이름처럼 계속되었으면 합니다 무한도전을 이끌어가는 모든 사람들에게 감사합니다♥
8774,내 생각에 장서희가 나쁜 년답게 착한 척한다면서 뜻대로 되다니 말도 안 돼? 그리고 유부녀 애도도 못하면서 남자들이 따라주는 건 말도 안되는 소리야?
8775,장밋빛 연인들 최고예요 최고예요
8776,감동적인 실화
8777,소재를 망치는 초저예산 제작의 악례
8778,자극적이고 신비로운 소재에만 매료되어 나타난 사태.
8779,부제 : 두 여성의 젖가슴
8780,"모두가 꼭 봐야 하는 영화, 그래서 다시는 이런 영화가 만들어지지 않도록 노력합시다."
8781,한국에서 뽕을 먹은 10-두옥이는 뭐라고?
8782,영화 내내 흐르는 몽롱한 느낌의 음악을 아주 좋아해. 부드러운 감동과 반전이 있다.
8783,정말 재미있는 영화
8784,정말 다시봐도 포스터가 다 망가졌다고 밖에 영화는 너무 섬세해서 좋았어요! 포스터가 좀 더 부드러웠으면 더 좋았을텐데... 아쉬워요!
8785,OO아. 내가 살면서 1점이 96%인 영화는 처음 봤어.1점이 아깝네.
8786,솔직히 재미없었어요... 테이크를 기대해 보면 개연성이 없는 전개에 실망하실 거라고 생각합니다.
8787,시나리오 다시는 쓰지 마라
8788,사이프리드가 아깝다...
8789,만점을 안 줄 수가 없어! 할리우드에서도 흉내 낼 수 없는 리얼 액션의 결정판! 레전드 오브 레전드!
8790,97년작이라는 게 믿기지 않는다. 지금 봐도 멋있고 멋지다.
8791,쓰레기 저능 영화
8792,그동안 정말 수고 많으셨습니다. 한국의 모든 불만을 없애준다는 약속을 꼭 지켜주세요. 다시 돌아오기를 기다리고 있겠습니다.
8793,다이하드는 3까지가 최고였다. 거기서 멈춰야 했다.
8794,이 영화의 평점이 너무 높아!
8795,너무 좋아요!! 노래도 좋고..또 만나고싶네요.
8796,"더빙은 못봐서 어떨지 잘 모르겠지만 자막으로 재밌게 봤어요! 요괴들, 처음에는 비주얼이 좀 징그럽다고 생각했는데 점점 하는 짓이 귀여워서 비주얼까지 귀여워졌어요. 감동적인 영화였어요!!"
8797,진심투1레기 영화
8798,진정한 호랑이다. 라이프 오브 파이 호랑이를 본 사람은 알 것이다 cg 기술이 뛰어나도 진짜는 못 이겨
8799,노출도 별거 아니고 영화 자체로는 너무 재미가 없어서 시간만 날아가네.
8800,"어른의 유머지만, 지금도 가지고 있는 아이의 감성 때문에 더 두근거립니다. 웃음"
8801,1점도 허.
8802,"나, 완전 어디서 약을 팔아?"
8803,"왜 평점이 낮을까? 이런 영화 또 있다니까.아, 내가 팔아버렸어.나만 10점만 있으면 돼."
8804,보고싶은데 볼거리가 없네요.스크린 독점하다시피 정작 관객 선택의 폭이 작아져 보는 영화가 없어지고 할 수 없이 보는 영화.
8805,정말 좋은 영화 또 보고싶다~
8806,너무 재미있었어요.그리고 로봇이 못생겼어요
8807,별로였습니다....
8808,대단해. 틀린 말이 하나도 없어.한국도 이런 영화를 한번 나와야 하는데 진짜 이건 최고다
8809,취향일지는 몰라도 내 마음에 쏙 드는 영화.앞으로도 한국영화계에 이런 작품이 많이 나왔으면 좋겠습니다.
8810,미국 경찰 실황을 가까이서 알려준 기분
8811,스토리가 대단한데 평점 정말 이상해...
8812,10점 이상 주면요. 마음이 채워지는... 정말 잘 봤어요.
8813,어린이집 놀이를 만 원에 보는 기분이라면
8814,심심해요 3시간 너무 길어~
8815,"아, OOO기."
8816,재밌어요 감동적ㅠㅠㅠ
8817,정말 재밌으면 연기도 좋다
8818,순진무구한 어른 배꼽이 빠지면서도 감동적인 성장기
8819,1점만 있고 왜 0점은 없는지 궁금합니다. 1점 주기도 아까운데
8820,시나리오와 연출력의 부재.유유아의 김혜숙 두 배우만 믿으려다 실패한 영화.
8821,농촌 특집 같은 거 해주세요
8822,전혀 긴장감 없이 겉도는 느낌.
8823,제발 사채로 만든 영화가 아니길 바란다.
8824,밑에 4명이 10점 주고... 초기화 시키기 위해서 1점 주어집니다. 아르바이트 좀 하지 맙시다.
8825,순전히 클릭해서 혀만 차서 지웠다
8826,그림이 너무 사랑스럽고 아름답다. 사랑을 찾아서 삼만리~
8827,1점 준 건 처음이네요.ㅠ
8828,세상에 재미없는 영화는 여기 있어요. 알바해요.
8829,"전문가의 평점이, 그다지 인색하다...이 정도의 영화라면, 수작이다."
8830,마음이 따뜻해지는 영화다
8831,긴장감이 상당히 높았던 영화
8832,케우케 www 한국은 이런 영화 못만들어
8833,원피스는 진리다....데헷히히...?기헤헤헤
8834,"잼말이 필요없어, 진짜."
8835,벌거벗은 왕들
8836,'보슬기 죽임을 당한다' 정말
8837,"판타지의 진수, 아름다운 사랑"
8838,"연극 보는 기분... 뭐지, 돈 많이 썼을 텐데"
8839,공감보다 짜증이 밀려오는 군상들.
8840,이번 춤은 예술성에 가깝다. 특히... 미술관인가? 데의 씬과 회사원 씬의 군무영상은 정말로 갖고싶고 실제로도 직접 봐줬으면좋겠어
8841,이 작품은 당연히 문화재로 지정되고 전설의 레전드인 전태성의 강동원은 후손손녀로 감상되어야 한다.
8842,뭐 잘했길래 영화까지...
8843,"재미있다, 슬프다, 아련한 영화"
8844,저런 변호사가 실제로 있다니 정말 놀랍고 감동적이다. 두 주연배우의 명연기가 일품.
8845,보지 않으면 후회했다...
8846,너무 보라고 홍보하고 싶은데 진짜 좋은데.이 영화.
8847,말이 필요없는 스타워즈 시리즈.
8848,끝이 보이는 사랑
8849,보고나서 더러운 기분이 든 영화..
8850,끝날 때까지 끝나지 않았는데 왜 마지막에 달릴수록 힘을 잃을까.
8851,오스틴 오빠 오랜만이다.
8852,별로 기대하지 않았는데 깜짝 놀라니까 사 봤어.재밌네♡
8853,나는 이 영화에서 사회를 흉작에 빗대어 표현한 것처럼 보기도 했다.사회적 흉작
8854,정말 소름끼치는 너 드라마 다시 한 번 보고 싶어!!!
8855,평점에 속지 마세요. 한 점도 아깝습니다.
8856,무슨 내용인지...말하다보면 먼지같다.
8857,다시 봐도 스릴있고 감탄만 나와.이게 20년이 넘은 영화라니
8858,굉장히 많이 봤어. 기억을 지우고 또 보고 싶은 영화
8859,평점의 균형을 잡기 위해서...
8860,재밌으면 짱이다. 요즘처럼 복잡한 세상에서 스트레스를 푸는 영화가 최고다. 오랜만에 즐겁게 본 영화
8861,정말 최고야.. 나만 죽을수도 없는 후후후
8862,서우가 기억이 안나서 게임오버로 검색하다가 들어왔어 청불이라 고집이 세군
8863,이해하는 것도 이해하는 것도 싫다.
8864,기자들이 쓴 거 봐.정말 한심하다
8865,평점이 아쉽네요.즐거웠어요.
8866,재미있게 본 영화입니다.^
8867,배우들의 연기 덕분에 집중하면서 잘 감상했어요.
8868,로버트 존크삭의 존재감같이 보기
8869,핵폭탄이 터져서 다 죽을 뻔했는데 두 아이의 생명을 더 소중히 여기고 외치는 브로디의 한마디 그럼 터지도록 내버려두세요.
8870,"이런 비주얼적인 다크히어로를 보았는지, 리부트 해!"
8871,이런 걸 평가하기 위해서 이거 사야 되나?맙소사
8872,정말 최고의 영화다. 알고 보니 해리슨 포드도... 스포인가?
8873,실화는 무엇을... 멍멍이가 ぱ거리고 있다.
8874,네~다음 아르바이트...
8875,창피하고 개인적으로 재미가 없었다.
8876,"김갑수, 1점, 손예진, 1점 이상은 못 받는다."
8877,옛날 나름대로 충격적으로 느끼고 몰입했던 영화들을 오랜만에 떠올려보니 예전 같지 않던 감흥인데 그때는 정말 재미있었어.
8878,존나 재미없네.끝까지 본 내가 멋지다.거기다가 3점 줄게.3점도 후한 점수다.
8879,첫 중간에 나온 영화
8880,"더빙은 좋지만 스토리가 완전 별로야 코믹한 부분이 나올 때도 뻔하고, 웬일인지 맥스도 악당과 한 조가 되었다고나 할까. 완전"
8881,보고 싶지만 성우가 너무 깨서 볼 수가 없어.
8882,"보는 내내 여자들 때문에 아, 왜 여자를 저렇게 그리세요? 요점이 뭐야?"
8883,샤크어택과 자웅을 겨룰 수 있다 kkk
8884,"좋은 배우를 데리고,,;; 작품의 부족함."
8885,평점 1점 주신 분들 정말 보셨어요?
8886,라멤버~~_www너무토너리같네요 쿠루쟈무
8887,옛날에 진짜 재밌게 봤는데 추억이다
8888,쥐가 사람을 짖는다...
8889,"내가 그동안 잊고 지냈던 것들을 깨워 일깨워 주고, 꽤 많은 생각을 하게 하는 영화다."
8890,"그냥 책 시리즈와 테이큰 믹스한 스토리와 액션이 보이는 영화를 내요. 간단하게 설명하자면... 뭐, 그냥 보고 싶은 액션영화를 못 찾았을 때, 보급용으로 보면 된다고 생각합니다."
8891,나는 무식한 철학적 이유에 의해 정신적 지친다
8892,"축구를 사랑하는 사람, 축구선수를 꿈꾸는 사람이라면 꼭 봐야 할 영화입니다."
8893,정말 누가... 중후반을 짤라서 편집시킨 느낌??
